party_rk,gender_cd,age,marital_status_desc,children_cnt,region_flg
41650,F,35.0,Женат/замужем,0,0
52265,F,30.0,Женат/замужем,0,0
91061,M,35.0,Женат/замужем,0,0
25861,M,45.0,Холост/не замужем,0,0
90748,F,60.0,,0,0
30991,F,30.0,,0,0
58047,F,75.0,,0,1
93660,M,35.0,,0,0
14724,M,35.0,Женат/замужем,2,0
59367,F,25.0,Женат/замужем,0,0
71638,M,20.0,,0,0
41574,M,35.0,Разведен (а),0,0
76294,M,40.0,Женат/замужем,0,0
87225,F,35.0,Холост/не замужем,0,1
51511,F,35.0,,0,0
90765,M,30.0,Холост/не замужем,0,0
58255,F,40.0,Женат/замужем,0,0
91850,F,25.0,Холост/не замужем,0,0
41558,M,40.0,Холост/не замужем,0,0
1434,M,40.0,Женат/замужем,2,0
17531,F,25.0,Гражданский брак,0,0
82767,F,50.0,Женат/замужем,0,0
8,F,60.0,Женат/замужем,1,0
12791,M,40.0,,4,0
75348,M,50.0,,0,0
65250,F,40.0,Женат/замужем,0,0
45558,M,25.0,,0,0
93197,F,50.0,Женат/замужем,0,0
59311,F,40.0,Женат/замужем,2,1
48613,M,50.0,Женат/замужем,0,0
52347,F,45.0,,0,0
57456,F,25.0,,0,0
66114,F,45.0,Женат/замужем,0,0
73855,M,35.0,Женат/замужем,0,0
88659,F,30.0,,0,0
57218,F,25.0,,4,0
66554,F,25.0,Холост/не замужем,0,0
81152,M,25.0,Холост/не замужем,0,0
25919,M,30.0,Холост/не замужем,0,0
48830,M,30.0,Женат/замужем,0,0
83003,F,70.0,,0,0
70968,F,50.0,Женат/замужем,0,0
19594,F,60.0,Разведен (а),0,0
53908,F,30.0,Разведен (а),0,0
60242,F,30.0,Холост/не замужем,0,0
34212,F,40.0,Холост/не замужем,0,0
70690,M,45.0,Женат/замужем,0,0
61272,F,20.0,Холост/не замужем,0,0
39928,M,35.0,,0,0
61336,F,30.0,,0,0
76378,M,25.0,Холост/не замужем,0,0
14662,M,30.0,Холост/не замужем,0,0
13347,M,30.0,Холост/не замужем,0,0
28083,M,40.0,Женат/замужем,0,0
57245,F,20.0,,0,0
83246,F,40.0,,0,0
13926,M,35.0,Холост/не замужем,0,0
63131,M,45.0,Женат/замужем,0,0
80616,M,55.0,Женат/замужем,0,0
11156,M,30.0,,4,0
57790,F,25.0,Разведен (а),0,0
25320,F,25.0,,0,0
38167,M,40.0,,0,0
41694,F,30.0,Женат/замужем,0,0
53709,M,25.0,Женат/замужем,0,0
56823,F,45.0,Разведен (а),0,0
68608,F,35.0,Женат/замужем,0,0
84424,F,45.0,Холост/не замужем,0,1
8583,M,50.0,Женат/замужем,1,0
26995,M,45.0,,0,0
47679,F,35.0,Женат/замужем,0,1
66366,F,50.0,Разведен (а),0,0
50717,M,45.0,Холост/не замужем,1,0
1759,M,65.0,Разведен (а),2,0
21097,M,40.0,,0,0
75808,M,25.0,,0,0
11718,M,40.0,Женат/замужем,4,0
15101,F,35.0,,4,0
51777,M,25.0,Холост/не замужем,0,0
89480,M,35.0,,0,0
12298,M,45.0,Холост/не замужем,1,0
43079,M,40.0,,4,0
59041,F,50.0,,0,0
32997,M,20.0,,0,0
73697,M,35.0,Женат/замужем,0,0
359,F,55.0,Разведен (а),2,0
11778,F,35.0,,0,0
30249,M,45.0,Разведен (а),0,0
19587,F,30.0,Холост/не замужем,0,0
38881,M,60.0,Женат/замужем,0,0
79843,F,30.0,Женат/замужем,1,0
86027,F,50.0,Женат/замужем,0,0
29289,M,60.0,Женат/замужем,0,1
65846,M,25.0,Женат/замужем,0,0
86996,M,50.0,,0,0
90649,M,30.0,Женат/замужем,1,0
10470,M,30.0,,0,0
44931,F,30.0,Холост/не замужем,0,0
68202,M,30.0,Холост/не замужем,0,0
79104,M,30.0,,0,0
82293,F,35.0,Женат/замужем,0,0
78310,F,35.0,,0,0
25354,F,40.0,Разведен (а),1,0
5595,M,40.0,Женат/замужем,0,0
31212,M,35.0,Женат/замужем,0,1
791,M,45.0,Женат/замужем,0,0
31536,M,55.0,,4,0
57280,F,30.0,,0,0
84508,F,30.0,Женат/замужем,0,0
91046,F,25.0,Холост/не замужем,0,0
23437,M,60.0,Женат/замужем,2,0
25360,M,45.0,,4,0
44778,F,25.0,Женат/замужем,0,0
48602,M,40.0,Женат/замужем,0,0
57186,F,25.0,Холост/не замужем,0,0
70806,M,25.0,,0,0
91986,F,30.0,Гражданский брак,0,0
67072,F,40.0,,0,0
71569,F,55.0,Холост/не замужем,0,0
22422,M,35.0,Холост/не замужем,0,0
26989,M,60.0,Женат/замужем,1,0
34196,F,60.0,Холост/не замужем,0,0
64994,F,30.0,Женат/замужем,0,0
72023,M,30.0,Гражданский брак,0,0
76051,F,45.0,Разведен (а),0,0
86405,F,55.0,,0,0
21799,F,60.0,,0,0
80361,M,45.0,Женат/замужем,0,0
30361,M,40.0,Женат/замужем,0,0
64615,M,60.0,Женат/замужем,0,0
77427,M,25.0,Женат/замужем,0,0
80922,M,65.0,,0,0
37188,M,65.0,Женат/замужем,0,0
77610,F,55.0,,0,0
3280,M,55.0,Женат/замужем,1,0
28401,F,40.0,,0,0
70156,F,25.0,,0,0
80552,F,25.0,Женат/замужем,0,0
91231,M,25.0,Женат/замужем,0,0
14219,M,35.0,,4,0
44162,M,40.0,Женат/замужем,0,0
91149,F,15.0,,0,0
13227,F,60.0,Женат/замужем,0,0
56655,F,40.0,Гражданский брак,0,0
62536,F,35.0,,0,0
75349,F,40.0,Женат/замужем,0,0
31615,M,45.0,Женат/замужем,0,0
55031,M,25.0,Женат/замужем,0,0
10726,M,55.0,Женат/замужем,2,0
75639,F,35.0,Разведен (а),0,0
8373,F,35.0,Холост/не замужем,0,0
6954,M,35.0,Холост/не замужем,0,0
15229,F,70.0,Разведен (а),0,1
65194,F,25.0,Холост/не замужем,0,0
9552,M,45.0,Холост/не замужем,0,0
38798,F,30.0,Гражданский брак,0,0
91234,M,25.0,Холост/не замужем,0,0
32771,F,25.0,Холост/не замужем,0,0
40567,F,40.0,Холост/не замужем,0,0
61183,M,30.0,Холост/не замужем,0,0
69231,F,60.0,,0,0
28630,F,40.0,,0,0
70289,M,20.0,Холост/не замужем,0,1
90549,M,35.0,Женат/замужем,0,0
8125,M,35.0,Женат/замужем,0,0
77692,M,35.0,Женат/замужем,0,0
37701,M,35.0,Холост/не замужем,0,0
40519,F,30.0,Женат/замужем,4,0
47286,F,30.0,Холост/не замужем,2,0
9403,M,50.0,Холост/не замужем,4,0
79832,M,35.0,,0,0
36843,M,60.0,,0,1
49836,F,30.0,,0,0
66511,F,35.0,Разведен (а),0,0
71737,M,25.0,Холост/не замужем,0,0
60136,F,50.0,,0,0
87302,M,60.0,,0,0
553,M,45.0,Женат/замужем,4,0
26784,M,30.0,Женат/замужем,0,0
25302,F,25.0,Гражданский брак,0,0
32156,F,35.0,Женат/замужем,0,0
44220,M,35.0,Женат/замужем,0,0
48235,F,40.0,,0,0
64345,M,30.0,Холост/не замужем,0,0
69525,F,30.0,Женат/замужем,0,0
23593,M,45.0,Женат/замужем,0,0
48994,M,35.0,,0,0
69156,F,30.0,,0,0
22023,M,55.0,Женат/замужем,0,0
26001,F,35.0,Женат/замужем,1,0
47979,F,30.0,Гражданский брак,0,0
4156,M,40.0,Холост/не замужем,0,0
11144,M,25.0,,4,0
36395,M,35.0,Женат/замужем,0,1
44952,M,40.0,,0,1
64822,M,30.0,Женат/замужем,0,0
10232,F,55.0,Разведен (а),1,0
34249,F,45.0,Женат/замужем,0,0
73468,M,30.0,Холост/не замужем,0,0
76639,F,55.0,"Вдовец, вдова",0,0
4588,F,40.0,Разведен (а),2,0
7471,F,35.0,Женат/замужем,1,0
15815,F,25.0,Холост/не замужем,0,0
31146,M,25.0,,0,0
55523,F,25.0,Холост/не замужем,0,0
76930,M,40.0,Женат/замужем,0,0
6312,M,40.0,,0,0
9439,M,40.0,Женат/замужем,1,0
51813,F,35.0,Женат/замужем,0,0
3360,M,65.0,Женат/замужем,2,0
36909,F,35.0,Женат/замужем,0,0
78965,M,35.0,,0,0
35725,M,30.0,Женат/замужем,0,0
63197,F,45.0,Женат/замужем,0,0
67030,F,30.0,Гражданский брак,0,0
16090,F,45.0,Женат/замужем,0,0
84382,M,50.0,Женат/замужем,0,0
94245,M,60.0,Женат/замужем,0,0
54299,F,50.0,Женат/замужем,0,0
23019,M,40.0,,0,0
70699,M,35.0,Женат/замужем,0,0
29522,F,25.0,Гражданский брак,0,0
23085,F,35.0,Женат/замужем,2,0
31653,F,45.0,Женат/замужем,0,0
435,M,55.0,Женат/замужем,1,1
6713,F,30.0,Гражданский брак,2,0
64593,F,30.0,Женат/замужем,0,0
26518,M,35.0,Женат/замужем,1,0
45036,F,50.0,Холост/не замужем,0,0
59153,F,35.0,,0,1
81108,F,25.0,Холост/не замужем,0,0
24907,M,65.0,Гражданский брак,0,0
79670,M,40.0,Женат/замужем,0,0
92589,F,25.0,Женат/замужем,0,1
50251,F,40.0,Женат/замужем,0,1
69268,M,45.0,,0,1
72940,M,35.0,,0,0
5666,F,45.0,Женат/замужем,1,0
13631,F,35.0,Холост/не замужем,0,0
21341,M,35.0,Женат/замужем,2,0
58731,F,55.0,,0,0
76708,F,45.0,Холост/не замужем,0,0
82396,M,30.0,Холост/не замужем,0,0
2814,F,65.0,"Вдовец, вдова",0,0
29043,F,35.0,Гражданский брак,0,0
72831,M,25.0,Холост/не замужем,0,0
22072,F,50.0,Холост/не замужем,1,0
5923,F,60.0,Женат/замужем,2,0
22956,M,50.0,Разведен (а),2,0
40580,M,20.0,Холост/не замужем,0,0
58586,F,70.0,Женат/замужем,0,0
4448,M,70.0,Женат/замужем,0,0
26298,M,50.0,Женат/замужем,1,0
8864,M,35.0,Разведен (а),0,0
24176,M,35.0,Холост/не замужем,0,0
56391,M,40.0,Разведен (а),0,0
62009,F,30.0,Женат/замужем,0,0
93515,F,30.0,Разведен (а),0,0
7416,F,50.0,Холост/не замужем,0,0
68572,F,50.0,Холост/не замужем,0,0
84125,F,35.0,Женат/замужем,2,0
66171,F,50.0,Женат/замужем,4,0
92202,F,55.0,Разведен (а),0,0
1677,M,45.0,Женат/замужем,1,0
23402,M,35.0,Женат/замужем,1,0
33812,F,45.0,Женат/замужем,0,0
51466,M,60.0,,0,0
14441,M,40.0,Женат/замужем,2,0
68082,M,45.0,Разведен (а),0,0
5354,F,40.0,Гражданский брак,1,1
61732,M,40.0,,0,0
17496,M,45.0,Женат/замужем,1,0
80745,F,40.0,Женат/замужем,0,0
34837,F,65.0,,0,0
82717,F,25.0,,0,0
64650,M,35.0,Холост/не замужем,0,0
79731,F,30.0,,0,0
71220,M,40.0,,0,0
76981,M,25.0,Холост/не замужем,0,0
92950,F,30.0,Холост/не замужем,0,0
1257,M,45.0,Гражданский брак,1,0
56977,M,35.0,Холост/не замужем,0,0
72987,F,50.0,,0,0
12866,F,35.0,Холост/не замужем,0,0
17472,F,60.0,Холост/не замужем,0,0
33433,M,25.0,,0,0
49685,M,25.0,,0,0
20119,M,35.0,,0,0
33566,M,25.0,Холост/не замужем,0,0
29943,M,35.0,Холост/не замужем,0,0
74525,M,40.0,Разведен (а),0,0
43579,M,30.0,,0,0
68851,F,40.0,Женат/замужем,2,0
78860,M,30.0,Холост/не замужем,0,0
5181,M,70.0,Женат/замужем,0,0
20757,F,65.0,Разведен (а),0,0
25338,F,25.0,Холост/не замужем,0,0
76156,M,30.0,,0,1
80249,F,25.0,Холост/не замужем,0,0
83619,F,30.0,,0,0
43829,F,40.0,Холост/не замужем,0,0
64263,M,35.0,Холост/не замужем,0,0
15956,M,30.0,Холост/не замужем,0,0
68914,M,40.0,Женат/замужем,0,0
8375,M,40.0,Женат/замужем,2,0
47604,F,45.0,Гражданский брак,0,0
60857,M,45.0,Женат/замужем,0,0
66245,M,25.0,Холост/не замужем,0,0
94541,M,35.0,Холост/не замужем,0,0
43371,M,45.0,Женат/замужем,0,0
790,F,55.0,Разведен (а),1,1
8966,M,55.0,Холост/не замужем,0,0
16708,F,55.0,Холост/не замужем,1,0
23068,F,40.0,,0,0
69828,M,65.0,Гражданский брак,0,0
74034,F,25.0,,0,0
85400,M,35.0,Женат/замужем,0,0
29026,M,50.0,,4,0
38147,M,45.0,Женат/замужем,0,0
16641,F,50.0,Холост/не замужем,1,0
60650,F,50.0,Женат/замужем,0,0
82696,M,40.0,Женат/замужем,0,0
38162,M,30.0,,0,0
51449,F,30.0,Женат/замужем,0,0
65630,F,30.0,Разведен (а),0,0
30904,F,30.0,Женат/замужем,0,0
57570,M,35.0,,0,0
89855,M,50.0,Женат/замужем,0,0
60197,F,45.0,,0,0
80424,F,30.0,Женат/замужем,0,0
4482,M,70.0,Женат/замужем,0,0
40415,F,65.0,Женат/замужем,0,0
44615,M,35.0,Женат/замужем,0,0
62316,M,35.0,Женат/замужем,0,0
76404,F,65.0,,0,0
10597,M,35.0,Женат/замужем,1,0
29425,F,30.0,Холост/не замужем,0,0
40180,M,40.0,Женат/замужем,0,0
62883,F,35.0,,0,0
32935,F,35.0,Женат/замужем,0,0
46298,M,35.0,Женат/замужем,0,0
60884,F,30.0,Холост/не замужем,0,0
78991,M,35.0,Холост/не замужем,0,0
11723,F,70.0,Холост/не замужем,0,0
21256,M,45.0,Гражданский брак,0,0
71222,M,20.0,,0,0
86935,F,55.0,Холост/не замужем,0,0
91073,F,55.0,Холост/не замужем,0,0
7285,M,30.0,Холост/не замужем,0,0
38425,M,30.0,,0,0
78578,F,50.0,Женат/замужем,0,0
4886,M,40.0,,4,1
79008,F,40.0,,0,1
30485,F,45.0,,0,0
51344,F,25.0,,0,0
94280,F,35.0,Женат/замужем,1,0
6040,F,65.0,Гражданский брак,0,0
45498,M,55.0,,0,0
52766,F,40.0,Разведен (а),0,0
74918,M,40.0,Женат/замужем,0,0
84290,F,45.0,,0,0
89172,F,45.0,,0,0
7746,F,40.0,Женат/замужем,3,0
26318,M,30.0,Женат/замужем,1,0
58205,M,30.0,Холост/не замужем,0,0
83205,M,30.0,,0,1
86106,M,35.0,Холост/не замужем,0,0
18877,M,35.0,,4,0
55704,M,50.0,,0,0
77281,F,60.0,,0,0
9190,M,30.0,,4,1
85047,M,40.0,Женат/замужем,0,0
12319,M,60.0,Женат/замужем,4,0
24912,M,60.0,Женат/замужем,0,0
29338,M,40.0,Холост/не замужем,2,0
63927,M,50.0,Женат/замужем,0,0
84155,M,25.0,Холост/не замужем,0,0
31777,F,30.0,Холост/не замужем,0,0
48292,F,30.0,Женат/замужем,1,0
75907,F,35.0,,0,0
86274,F,30.0,Гражданский брак,0,0
57438,F,25.0,,0,0
10088,M,45.0,Холост/не замужем,0,1
77144,M,35.0,,0,0
88591,M,25.0,,0,0
11424,M,50.0,Женат/замужем,2,0
43960,M,60.0,,0,0
47883,F,30.0,Холост/не замужем,0,0
63075,M,30.0,Холост/не замужем,0,1
67928,M,20.0,,0,0
92654,F,40.0,,0,0
1810,F,35.0,Холост/не замужем,0,0
74935,F,60.0,"Вдовец, вдова",0,0
47436,M,35.0,Женат/замужем,0,0
58695,M,45.0,Гражданский брак,0,0
77936,F,30.0,Женат/замужем,0,0
2169,M,60.0,Женат/замужем,0,0
6722,F,50.0,Женат/замужем,0,0
43585,M,30.0,,0,0
70404,F,35.0,Женат/замужем,0,0
84073,F,45.0,Разведен (а),0,0
3475,M,45.0,Гражданский брак,1,0
42091,M,35.0,,4,0
48435,F,20.0,Холост/не замужем,0,0
58366,F,35.0,,0,0
79066,F,35.0,Женат/замужем,0,0
5366,F,40.0,Женат/замужем,2,0
12311,F,60.0,,0,0
67685,F,45.0,Разведен (а),0,0
7734,M,30.0,Холост/не замужем,0,0
20511,M,65.0,,0,0
36017,M,40.0,Холост/не замужем,0,0
80391,F,30.0,,4,0
77011,M,30.0,Холост/не замужем,0,0
26201,M,30.0,Гражданский брак,0,0
52259,M,30.0,,0,0
72766,F,50.0,Разведен (а),0,0
47378,M,70.0,Женат/замужем,0,0
672,F,35.0,Женат/замужем,1,0
15013,F,35.0,,4,0
68143,M,35.0,Женат/замужем,0,0
71097,F,60.0,,0,1
43530,M,35.0,Холост/не замужем,0,0
52020,M,30.0,,0,0
62711,M,50.0,Женат/замужем,0,0
66123,M,30.0,,0,0
25891,M,40.0,Женат/замужем,2,0
46203,M,35.0,,0,0
48998,M,35.0,Женат/замужем,0,0
15098,M,35.0,Холост/не замужем,0,0
30998,M,30.0,Женат/замужем,0,0
49457,F,40.0,Разведен (а),0,0
14526,M,25.0,Женат/замужем,0,0
77516,F,35.0,Женат/замужем,0,0
88853,M,35.0,Женат/замужем,0,0
11865,M,25.0,Холост/не замужем,0,0
58118,F,25.0,Гражданский брак,0,0
61260,M,30.0,,4,1
55116,F,45.0,Женат/замужем,0,0
69693,F,35.0,Женат/замужем,0,0
14325,F,40.0,Разведен (а),1,0
23505,M,40.0,Женат/замужем,2,0
31601,M,25.0,,0,0
76762,M,30.0,Холост/не замужем,0,0
12412,M,40.0,,0,0
59106,M,35.0,,0,1
10330,M,25.0,,4,0
31638,M,60.0,Холост/не замужем,0,0
89057,M,20.0,,0,0
22251,M,25.0,Холост/не замужем,4,0
32634,F,25.0,Разведен (а),1,0
74373,F,55.0,Гражданский брак,0,0
78635,M,40.0,Холост/не замужем,0,0
15632,F,30.0,Холост/не замужем,0,0
19500,F,60.0,,0,0
6404,M,45.0,Женат/замужем,2,1
60563,F,35.0,Гражданский брак,0,0
8887,F,30.0,Холост/не замужем,0,1
